user_id,product_id,purchase_count,total_spend,avg_quantity,days_since_last_purchase,last_quantity
user_11,product_10,28,663.5999999999999,2.0,7.000017086493056,3
user_11,product_11,24,4864.5,2.0833333333333335,25.000017172002316,3
user_11,product_12,23,4246.0,2.1739130434782608,10.000017182893519,3
user_11,product_13,33,1863.04,1.9393939393939394,17.00001715255787,3
user_11,product_14,16,843.52,2.0,15.000017126736111,2
user_11,product_15,28,1564.0900000000001,2.107142857142857,15.000017072905091,3
user_11,product_16,38,2766.1200000000003,1.9473684210526316,17.000017164120372,3
user_11,product_17,18,2174.74,2.111111111111111,44.00001719696759,3
user_11,product_18,37,3519.36,1.945945945945946,20.000017046493056,3
user_11,product_19,31,2172.6,1.935483870967742,24.000017082372686,2
user_11,product_2,20,2807.56,1.85,25.000017032222225,1
user_11,product_20,36,4619.969999999999,1.9722222222222223,19.000017144502316,1
user_11,product_21,28,1240.25,1.9642857142857142,38.00001704236111,2
user_11,product_22,28,1887.08,1.8571428571428572,25.000017174039353,2
user_11,product_23,27,2062.56,1.7777777777777777,42.000017059421296,2
user_11,product_24,38,4032.9499999999994,2.0789473684210527,11.000017098900463,1
user_11,product_25,34,4598.19,1.6764705882352942,5.000017099513889,1
user_11,product_26,35,2097.75,2.142857142857143,30.000017077037036,3
user_11,product_27,39,4052.16,1.8461538461538463,27.00001706768519,3
user_11,product_28,27,3672.56,2.1481481481481484,8.000017109583332,1
user_11,product_29,31,751.54,1.7096774193548387,20.00001713085648,2
user_11,product_3,19,2299.6800000000003,1.894736842105263,24.000017173425924,1
user_11,product_4,29,1394.32,2.0,39.00001706208333,3
user_11,product_5,22,913.52,1.7272727272727273,29.00001714662037,3
user_11,product_6,16,502.59,2.0625,75.00001715234954,1
user_11,product_7,22,3782.2799999999997,1.9545454545454546,23.00001708462963,1
user_11,product_8,27,3397.2999999999997,1.962962962962963,86.00001705982639,1
user_11,product_9,22,3981.42,2.4545454545454546,42.00001709229167,3
user_12,product_0,29,2710.02,2.1379310344827585,3.0000169689583336,1
user_12,product_1,23,4013.52,1.826086956521739,31.000016929710647,3
user_12,product_10,32,722.8499999999999,1.90625,23.000016844583335,1
user_12,product_11,41,7296.75,1.829268292682927,39.00001686165509,3
user_12,product_12,37,5944.4,1.8918918918918919,26.000016864340274,2
user_12,product_13,39,2154.14,1.8974358974358974,20.000016986574074,3
user_12,product_14,38,1845.2,1.8421052631578947,15.000017017627316,1
user_12,product_15,37,1882.21,1.9189189189189189,31.000016842928243,3
user_12,product_16,43,3326.82,2.0697674418604652,22.000016890949077,2
user_12,product_17,44,5379.62,2.1363636363636362,9.000016864548611,3
user_12,product_18,43,3861.5200000000004,1.8372093023255813,13.000017000636575,1
user_12,product_19,42,2933.0099999999998,1.9285714285714286,6.000016841296296,1
user_12,product_2,24,3414.6,1.875,43.00001688170139,2
user_12,product_20,44,5726.16,2.0,4.000016996724537,1
user_12,product_21,50,2300.1000000000004,2.04,5.000017001851853,2
user_12,product_22,34,2431.43,1.9705882352941178,39.00001698309028,1
user_12,product_23,55,4941.55,2.090909090909091,18.00001686684028,2
user_12,product_24,48,4798.7,1.9583333333333333,13.000016987384258,1
user_12,product_25,37,5001.54,1.6756756756756757,23.000016950555555,1
user_12,product_26,49,2769.0299999999997,2.020408163265306,3.000016930347222,3
user_12,product_27,45,5234.04,2.066666666666667,14.000016821516205,3
user_12,product_28,56,6711.92,1.8928571428571428,21.00001686704861,1
user_12,product_29,43,1276.2,2.0930232558139537,40.000017014953706,1
user_12,product_3,32,4471.6,2.1875,11.000017025706018,3
user_12,product_4,31,1610.68,2.161290322580645,56.00001687966435,1
user_12,product_5,28,1442.4,2.142857142857143,15.00001687033565,3
user_12,product_6,37,1111.79,1.972972972972973,34.00001687924768,1
user_12,product_7,28,4573.92,1.8571428571428572,46.00001696648148,3
user_12,product_8,33,4102.4,1.9393939393939394,28.000016936296294,3
user_12,product_9,41,6414.51,2.1219512195121952,12.000016974155093,2
user_13,product_0,19,1792.11,2.1578947368421053,28.00001664228009,2
user_13,product_1,19,3153.48,1.736842105263158,27.000016685,2
user_13,product_10,23,556.9499999999999,2.0434782608695654,46.000016638009264,3
user_13,product_11,28,5350.95,1.9642857142857142,4.000016649780092,1
user_13,product_12,25,3226.96,1.52,20.000016686226854,1
user_13,product_13,26,1659.27,2.1923076923076925,19.000016726458334,3
user_13,product_14,27,1502.52,2.111111111111111,46.00001674790509,2
user_13,product_15,26,1325.5,1.9230769230769231,32.00001666133102,1
user_13,product_16,27,1794.2400000000002,1.7777777777777777,13.000016714664353,3
user_13,product_17,29,2861.5,1.7241379310344827,9.000016773761574,1
user_13,product_18,33,3519.36,2.1818181818181817,23.000016721307873,3
user_13,product_19,27,1919.13,1.962962962962963,6.000016685601852,1
user_13,product_2,22,3262.8399999999997,1.9545454545454546,30.000016769768518,3
user_13,product_20,31,4294.62,2.129032258064516,3.00001673287037,1
user_13,product_21,30,1375.5500000000002,2.033333333333333,44.00001664835648,3
user_13,product_22,33,2141.11,1.7878787878787878,46.0000166425,2
user_13,product_23,39,3523.54,2.1025641025641026,16.00001676383102,1
user_13,product_24,31,2960.8999999999996,1.8709677419354838,19.000016626666667,1
user_13,product_25,41,6050.25,1.829268292682927,13.000016729363425,2
user_13,product_26,31,1734.1399999999999,2.0,19.00001675928241,2
user_13,product_27,37,4277.28,2.054054054054054,16.000016641053243,1
user_13,product_28,50,6395.32,2.02,15.000016618402778,1
user_13,product_29,35,992.6,2.0,36.00001677202546,1
user_13,product_3,23,3130.1200000000003,2.130434782608696,13.000016616944444,3
user_13,product_4,19,889.48,1.9473684210526316,50.000016727291666,3
user_13,product_5,27,1346.24,2.074074074074074,46.00001661715278,1
user_13,product_6,13,380.75,1.9230769230769231,9.000016616331019,2
user_13,product_7,27,4837.799999999999,2.037037037037037,23.00001673142361,2
user_13,product_8,26,3397.2999999999997,2.0384615384615383,32.00001677502315,2
user_13,product_9,16,2211.9,1.875,14.000016634687501,2
user_14,product_0,30,2491.47,1.9,35.000016549328706,2
user_14,product_1,14,2484.56,1.8571428571428572,43.00001644646991,3
user_14,product_10,39,876.9,1.8974358974358974,11.000016525601852,1
user_14,product_11,53,10215.45,1.9811320754716981,40.00001650675926,1
user_14,product_12,42,6453.92,1.8095238095238095,37.00001656739583,1
user_14,product_13,25,1455.5,2.0,34.00001651958333,2
user_14,product_14,37,1660.68,1.7027027027027026,10.000016457465279,3
user_14,product_15,39,2253.35,2.1794871794871793,19.000016367280093,3
user_14,product_16,38,2691.36,1.894736842105263,17.00001648614583,2
user_14,product_17,43,5608.54,2.2790697674418605,25.000016566574075,1
user_14,product_18,44,4301.4400000000005,2.0,12.000016374895832,2
user_14,product_19,45,3077.85,1.8888888888888888,15.000016584386575,3
user_14,product_2,39,5159.84,1.7435897435897436,26.000016457060184,1
user_14,product_20,36,4554.9,1.9444444444444444,34.00001656925926,1
user_14,product_21,42,1849.1000000000001,1.9523809523809523,16.000016452268518,3
user_14,product_22,44,3229.81,2.022727272727273,60.00001646168982,1
user_14,product_23,37,3351.66,2.108108108108108,22.00001660209491,1
user_14,product_24,47,4900.799999999999,2.0425531914893615,28.000016539027776,2
user_14,product_25,48,7986.33,2.0625,12.00001652539352,1
user_14,product_26,51,2769.0299999999997,1.9411764705882353,17.000016509849537,2
user_14,product_27,65,7372.68,2.0153846153846153,2.0000164882060183,1
user_14,product_28,49,6585.28,2.122448979591837,49.00001660332176,1
user_14,product_29,43,1233.66,2.0232558139534884,18.000016581516203,3
user_14,product_3,35,4279.96,1.9142857142857144,26.000016376122684,1
user_14,product_4,33,1346.24,1.696969696969697,15.000016547685185,3
user_14,product_5,27,1394.32,2.1481481481481484,53.00001641787037,1
user_14,product_6,36,1035.6399999999999,1.8888888888888888,7.000016429201389,2
user_14,product_7,32,5541.48,1.96875,31.000016418680552,1
user_14,product_8,24,3269.1,2.125,58.00001653923611,3
user_14,product_9,37,5824.67,2.135135135135135,3.000016472604167,3
user_15,product_0,15,1398.72,2.1333333333333333,40.000016223425924,1
user_15,product_1,12,2389.0,2.0833333333333335,25.000016341805555,1
user_15,product_10,28,687.3,2.0714285714285716,21.000016316655092,2
user_15,product_11,39,7977.780000000001,2.1025641025641026,11.000016236400462,3
user_15,product_12,37,5859.48,1.864864864864865,20.000016171157405,1
user_15,product_13,31,1833.93,2.032258064516129,16.000016340555558,2
user_15,product_14,36,1897.92,2.0,12.000016156724536,2
user_15,product_15,49,2730.53,2.1020408163265305,28.00001620815972,1
user_15,product_16,47,3139.92,1.7872340425531914,17.00001619420139,1
user_15,product_17,31,3834.41,2.161290322580645,32.000016137314816,1
user_15,product_18,37,3568.2400000000002,1.972972972972973,17.00001634221065,2
user_15,product_19,38,2788.17,2.026315789473684,2.000016284398148,3
user_15,product_2,30,4780.44,2.1,32.00001620165509,2
user_15,product_20,42,5596.0199999999995,2.0476190476190474,32.00001617754629,1
user_15,product_21,43,1984.4,2.046511627906977,30.000016228576392,3
user_15,product_22,48,3157.23,1.8125,17.000016279039354,2
user_15,product_23,48,3996.21,1.9375,13.000016224664352,2
user_15,product_24,51,5717.599999999999,2.196078431372549,48.00001624078704,3
user_15,product_25,41,6856.95,2.073170731707317,20.000016169537037,3
user_15,product_26,45,2601.21,2.066666666666667,9.000016242025463,1
user_15,product_27,49,5402.88,1.9591836734693877,21.00001620351852,1
user_15,product_28,43,5572.16,2.046511627906977,57.00001630707176,1
user_15,product_29,46,1162.76,1.7826086956521738,13.000016159814814,1
user_15,product_3,23,3066.2400000000002,2.0869565217391304,12.000016231863427,3
user_15,product_4,27,1514.52,2.3333333333333335,19.00001614616898,1
user_15,product_5,23,1202.0,2.1739130434782608,20.00001615341435,2
user_15,product_6,26,791.96,2.0,25.00001623207176,1
user_15,product_7,35,6860.88,2.2285714285714286,12.000016164155092,2
user_15,product_8,33,4230.599999999999,2.0,41.000016301215275,2
user_15,product_9,23,3170.3900000000003,1.8695652173913044,33.000016167025464,3
user_16,product_0,19,1966.95,2.3684210526315788,46.00001600994213,2
user_16,product_1,17,2962.36,1.8235294117647058,28.000016018541668,3
user_16,product_10,33,793.9499999999999,2.0303030303030303,5.000015951516204,1
user_16,product_11,24,4669.92,2.0,43.000016090833334,3
user_16,product_12,36,6284.08,2.0555555555555554,26.000016064293984,1
user_16,product_13,31,1921.26,2.129032258064516,29.000016004178242,3
user_16,product_14,24,1133.48,1.7916666666666667,17.000016014479165,1
user_16,product_15,23,1298.99,2.130434782608696,42.000015962905096,1
user_16,product_16,29,1943.7600000000002,1.793103448275862,13.00001605724537,2
user_16,product_17,30,3204.8799999999997,1.8666666666666667,9.000016057916667,1
user_16,product_18,37,3910.4,2.1621621621621623,9.0000159784375,3
user_16,product_19,35,2498.49,1.9714285714285715,9.000016042395833,1
user_16,product_2,22,3869.8799999999997,2.3181818181818183,10.000016022951389,2
user_16,product_20,34,4424.759999999999,2.0,10.000016122569445,1
user_16,product_21,41,1894.2,2.048780487804878,28.00001601609954,3
user_16,product_22,42,3302.39,2.1666666666666665,44.00001612481481,3
user_16,product_23,35,3351.66,2.2285714285714286,47.00001601813658,2
user_16,product_24,38,4135.049999999999,2.1315789473684212,16.00001597083333,3
user_16,product_25,35,5888.91,2.085714285714286,55.000016090625,1
user_16,product_26,38,2013.84,1.894736842105263,20.00001603409722,1
user_16,product_27,37,4052.16,1.945945945945946,6.000016046504629,3
user_16,product_28,37,4495.72,1.9189189189189189,28.000015972465274,1
user_16,product_29,39,1276.2,2.3076923076923075,40.0000160290625,3
user_16,product_3,19,2108.04,1.736842105263158,17.000015990810184,1
user_16,product_4,26,1202.0,1.9230769230769231,20.000016031261573,3
user_16,product_5,19,937.56,2.0526315789473686,64.00001596564815,2
user_16,product_6,26,776.73,1.9615384615384615,38.00001611967593,3
user_16,product_7,19,2902.68,1.736842105263158,45.00001601710648,3
user_16,product_8,30,3910.0999999999995,2.033333333333333,47.00001597288195,2
user_16,product_9,31,4276.34,1.8709677419354838,23.00001596184028,2
user_17,product_0,17,1442.43,1.9411764705882353,30.000015740034723,1
user_17,product_1,28,4873.56,1.8214285714285714,74.00001581289352,2
user_17,product_10,33,841.3499999999999,2.1515151515151514,13.000015735150463,2
user_17,product_11,27,5740.110000000001,2.185185185185185,37.00001591221065,2
user_17,product_12,23,3821.4,1.9565217391304348,19.000015851851852,1
user_17,product_13,33,1833.93,1.9090909090909092,11.00001579616898,2
user_17,product_14,36,2029.72,2.138888888888889,25.0000158721875,2
user_17,product_15,47,2597.98,2.0851063829787235,11.000015762349538,3
user_17,product_16,35,2691.36,2.057142857142857,7.000015922708334,2
user_17,product_17,42,4979.01,2.0714285714285716,21.00001586232639,3
user_17,product_18,36,3617.1200000000003,2.0555555555555554,15.00001574275463,1
user_17,product_19,39,2788.17,1.9743589743589745,26.00001583541667,3
user_17,product_2,26,3718.12,1.8846153846153846,31.000015860057868,1
user_17,product_20,49,6051.509999999999,1.8979591836734695,31.000015845243055,3
user_17,product_21,35,1601.0500000000002,2.0285714285714285,25.00001592577546,3
user_17,product_22,40,2939.4900000000002,2.025,59.00001590895833,1
user_17,product_23,32,2535.23,1.84375,42.00001580892361,1
user_17,product_24,55,5768.65,2.0545454545454547,39.0000157971875,2
user_17,product_25,42,6695.61,1.9761904761904763,8.000015885185185,3
user_17,product_26,52,2629.18,1.8076923076923077,10.000015733113425,3
user_17,product_27,46,5008.92,1.934782608695652,18.0000159225,2
user_17,product_28,44,6078.72,2.1818181818181817,21.000015853078704,3
user_17,product_29,51,1276.2,1.7647058823529411,9.00001587855324,3
user_17,product_3,21,2938.48,2.1904761904761907,42.00001589078703,2
user_17,product_4,24,1177.96,2.0416666666666665,31.00001579699074,3
user_17,product_5,28,1370.28,2.0357142857142856,36.00001588724537,1
user_17,product_6,38,1172.71,2.026315789473684,12.000015852465278,1
user_17,product_7,27,4925.76,2.074074074074074,19.000015832916667,2
user_17,product_8,30,4102.4,2.1333333333333333,32.00001574188657,2
user_17,product_9,28,4202.61,2.0357142857142856,35.000015892824074,1
user_18,product_0,15,1267.59,1.9333333333333333,15.000015634618054,1
user_18,product_1,24,4204.64,1.8333333333333333,4.0000155679513885,1
user_18,product_10,23,497.7,1.826086956521739,49.00001555722222,2
user_18,product_11,32,6518.43,2.09375,25.00001571210648,1
user_18,product_12,28,4755.5199999999995,2.0,22.00001555920139,1
user_18,product_13,45,2707.23,2.066666666666667,6.000015538194445,3
user_18,product_14,23,1265.28,2.0869565217391304,11.000015584560186,3
user_18,product_15,38,2014.76,2.0,21.000015558043984,1
user_18,product_16,29,2130.6600000000003,1.9655172413793103,27.000015713344904,2
user_18,product_17,34,3719.95,1.911764705882353,67.00001556195602,1
user_18,product_18,32,3372.7200000000003,2.15625,8.000015573726852,2
user_18,product_19,51,3729.63,2.019607843137255,27.000015645462963,2
user_18,product_2,18,2428.16,1.7777777777777777,63.000015532048614,1
user_18,product_20,35,4685.039999999999,2.057142857142857,13.000015556736109,3
user_18,product_21,40,1939.3000000000002,2.15,30.000015620115743,3
user_18,product_22,40,3157.23,2.175,8.000015656689815,1
user_18,product_23,32,2535.23,1.84375,16.0000156765625,1
user_18,product_24,35,3318.2499999999995,1.8571428571428572,11.000015516631946,3
user_18,product_25,51,8954.37,2.176470588235294,33.00001557872685,3
user_18,product_26,40,2125.72,1.9,10.000015651886574,3
user_18,product_27,36,3545.64,1.75,15.000015652905093,2
user_18,product_28,53,7028.52,2.0943396226415096,11.000015670752315,1
user_18,product_29,44,1318.74,2.1136363636363638,24.000015624976854,2
user_18,product_3,18,2299.6800000000003,2.0,34.00001550954861,1
user_18,product_4,19,985.64,2.1578947368421053,38.000015638576386,2
user_18,product_5,28,1322.2,1.9642857142857142,31.000015548761574,2
user_18,product_6,22,715.81,2.1363636363636362,45.000015632534726,1
user_18,product_7,26,4573.92,2.0,13.00001559377315,3
user_18,product_8,29,3525.4999999999995,1.896551724137931,27.00001554047454,1
user_18,product_9,28,3833.96,1.8571428571428572,10.000015691006944,1
user_19,product_0,29,2316.63,1.8275862068965518,40.00001546674768,1
user_19,product_1,32,6689.2,2.1875,40.00001538708333,3
user_19,product_10,33,758.4,1.9393939393939394,31.000015331307868,2
user_19,product_11,31,5837.400000000001,1.935483870967742,16.00001530892361,3
user_19,product_12,31,5519.8,2.096774193548387,52.000015402986115,3
user_19,product_13,31,1804.82,2.0,56.00001542990741,2
user_19,product_14,24,1397.08,2.2083333333333335,41.00001547628472,2
user_19,product_15,39,2147.31,2.076923076923077,33.00001549869213,2
user_19,product_16,28,2093.28,2.0,39.00001543577547,2
user_19,product_17,29,3491.0299999999997,2.103448275862069,42.00001531834491,2
user_19,product_18,25,2444.0,2.0,12.000015351979167,2
user_19,product_19,22,1665.6599999999999,2.090909090909091,49.00001539489583,3
user_19,product_2,26,3869.8799999999997,1.9615384615384615,10.00001547875,3
user_19,product_20,44,5726.16,2.0,9.000015377581018,3
user_19,product_21,27,1150.0500000000002,1.8888888888888888,20.000015359861113,1
user_19,product_22,35,2431.43,1.9142857142857144,9.000015429062499,2
user_19,product_23,32,2836.02,2.0625,12.000015374085647,2
user_19,product_24,45,4747.65,2.066666666666667,12.000015501261574,1
user_19,product_25,41,7179.63,2.1707317073170733,24.000015501469907,2
user_19,product_26,40,2041.81,1.825,33.00001542927083,2
user_19,product_27,34,3883.32,2.0294117647058822,28.000015415011575,1
user_19,product_28,48,6015.400000000001,1.9791666666666667,6.0000153275925925,1
user_19,product_29,46,1332.92,2.0434782608695654,20.00001532482639,2
user_19,product_3,23,2810.7200000000003,1.9130434782608696,52.000015483078705,1
user_19,product_4,21,1033.72,2.0476190476190474,31.000015461874998,2
user_19,product_5,27,1490.48,2.2962962962962963,32.000015379849536,3
user_19,product_6,31,944.26,2.0,7.000015493715278,2
user_19,product_7,20,3782.2799999999997,2.15,73.00001538167824,2
user_19,product_8,31,3781.8999999999996,1.903225806451613,39.000015329652776,2
user_19,product_9,29,3686.5,1.7241379310344827,14.00001548392361,2
user_2,product_0,17,1442.43,1.9411764705882353,18.000018906284723,2
user_2,product_1,18,3535.7200000000003,2.0555555555555554,93.00001885060185,3
user_2,product_10,16,367.34999999999997,1.9375,81.00001891994214,3
user_2,product_11,24,4669.92,2.0,22.000018861805557,3
user_2,product_12,23,4076.16,2.0869565217391304,32.00001891061343,3
user_2,product_13,37,2183.25,2.027027027027027,23.00001893425926,2
user_2,product_14,35,1924.28,2.085714285714286,37.00001895527778,1
user_2,product_15,31,1670.13,2.032258064516129,9.000018951863426,3
user_2,product_16,33,2242.8,1.8181818181818181,34.00001889138889,2
user_2,product_17,43,4692.86,1.9069767441860466,13.000018815069446,1
user_2,product_18,30,2981.6800000000003,2.033333333333333,21.00001893136574,3
user_2,product_19,34,2317.44,1.8823529411764706,20.000018909976852,2
user_2,product_2,25,4021.64,2.12,16.000018937152777,3
user_2,product_20,33,3969.2699999999995,1.8484848484848484,19.00001887309028,1
user_2,product_21,32,1555.95,2.15625,23.000018897002313,1
user_2,product_22,39,2721.75,1.9230769230769231,16.00001889783565,1
user_2,product_23,44,3867.2999999999997,2.0454545454545454,18.00001897388889,1
user_2,product_24,36,3828.7499999999995,2.0833333333333335,28.000018844421295,2
user_2,product_25,37,5243.55,1.7567567567567568,36.00001886853009,2
user_2,product_26,31,1678.1999999999998,1.935483870967742,16.000018908530095,3
user_2,product_27,32,3714.48,2.0625,27.000018801851855,1
user_2,product_28,44,5065.6,1.8181818181818181,27.000018920775464,1
user_2,product_29,44,1276.2,2.0454545454545454,29.000018874722226,1
user_2,product_3,21,2874.6000000000004,2.142857142857143,29.000018950555553,3
user_2,product_4,24,1105.84,1.9166666666666667,17.00001883076389,2
user_2,product_5,16,793.32,2.0625,13.000018796863426,1
user_2,product_6,30,929.03,2.033333333333333,64.00001891583334,1
user_2,product_7,30,4661.88,1.7666666666666666,7.000018821655092,2
user_2,product_8,24,3140.8999999999996,2.0416666666666665,30.000018904027776,3
user_2,product_9,27,3244.1200000000003,1.6296296296296295,60.00001887597222,1
user_20,product_0,20,1879.53,2.15,13.000015273715277,1
user_20,product_1,14,3153.48,2.357142857142857,29.00001516560185,2
user_20,product_10,24,533.25,1.875,18.000015258831016,1
user_20,product_11,28,5448.240000000001,2.0,12.00001520556713,3
user_20,product_12,29,5349.96,2.1724137931034484,38.000015202291664,2
user_20,product_13,25,1397.28,1.92,22.000015134976852,3
user_20,product_14,25,1186.2,1.8,30.000015157256943,3
user_20,product_15,27,1405.03,1.962962962962963,54.0000151841088,2
user_20,product_16,30,2242.8,2.0,7.00001516744213,1
user_20,product_17,21,2060.2799999999997,1.7142857142857142,29.000015176087963,2
user_20,product_18,34,3226.0800000000004,1.9411764705882353,8.000015270023148,2
user_20,product_19,24,1774.29,2.0416666666666665,17.000015219872683,1
user_20,product_2,16,2655.7999999999997,2.1875,42.000015255902774,3
user_20,product_20,30,4099.41,2.1,22.000015155821757,2
user_20,product_21,30,1420.65,2.1,10.000015240208334,3
user_20,product_22,34,2431.43,1.9705882352941178,12.000015235891203,3
user_20,product_23,39,3222.75,1.9230769230769231,12.00001515951389,1
user_20,product_24,25,2399.35,1.88,19.000015141979166,3
user_20,product_25,35,5404.89,1.9142857142857144,21.000015277002316,1
user_20,product_26,35,1818.05,1.8571428571428572,19.00001520001157,2
user_20,product_27,38,4333.56,2.026315789473684,32.00001526488426,1
user_20,product_28,37,4749.0,2.027027027027027,17.000015188645836,1
user_20,product_29,43,1205.3,1.9767441860465116,25.000015224895836,1
user_20,product_3,23,3321.76,2.260869565217391,20.000015229062498,1
